"stationId","stationName","state","wfo","radar","timeZoneId","latitude","longitude"
"K0A9","Elizabethton Municipal Airport","TN","MRX","MRX","America/New_York",36.371,-82.173
"KBGF","Winchester Municipal Airport","TN","HUN","HTX","America/Chicago",35.1775,-86.0662
"KTHA","Tullahoma Regional Airport/William Northern Field","TN","OHX","HTX","America/Chicago",35.38,-86.2467
"KSRB","Sparta Upper Cumberland Regional Airport","TN","OHX","OHX","America/Chicago",36.0559,-85.5307
"KMMI","Athens McMinn County Airport","TN","MRX","MRX","America/New_York",35.3973,-84.5626
"KRZR","Cleveland Regional Jetport","TN","MRX","HTX","America/New_York",35.2115,-84.7998
"KRNC","McMinnville Warren County Memorial Airport","TN","OHX","HTX","America/Chicago",35.6991,-85.8402
"KSYI"," Shelbyville Municipal Airport","TN","OHX","HTX","America/Chicago",35.5594,-86.4425
"KMOR","Morristown Moore-Murrell Airport","TN","MRX","MRX","America/New_York",36.1794,-83.3754
"KFYM","Fayetteville Municipal Airport","TN","HUN","HTX","America/Chicago",35.0597,-86.564
"KGKT","Sevierville Gatlinburg - Pigeon Forge Airport","TN","MRX","MRX","America/New_York",35.85681,-83.53334
"KM91","Springfield Robertson County Airport","TN","OHX","HPX","America/Chicago",36.5363,-86.9189
"KJAU","Jacksboro Campbell County Airport","TN","MRX","MRX","America/New_York",36.3341,-84.163
"KJWN","John C Tune Airport","TN","OHX","OHX","America/Chicago",36.18521,-86.88331
"KGZS","Pulaski Abernathy Field Airport","TN","OHX","HTX","America/Chicago",35.1537,-87.0568
"KXNX","Sumner County Regional Airport","TN","OHX","OHX","America/Chicago",36.37508,-86.40842
"KFYE","Somerville - Fayette County Airport","TN","MEG","NQA","America/Chicago",35.2061,-89.3929
"K2A0","Dayton","TN","MRX","HTX","America/New_York",35.4817,-84.9322
"KMNV","Monroe County Airport","TN","MRX","MRX","America/New_York",35.54522,-84.38039
"K8A3","Livingston Municipal Airport","TN","OHX","OHX","America/Chicago",36.4135,-85.31044
"KRKW","Rockwood Municipal Airport","TN","OHX","MRX","America/Chicago",35.92501,-84.691
"KLUG","Ellington Airport","TN","OHX","OHX","America/Chicago",35.50697,-86.80389
"KM54","Lebanon Municipal Airport","TN","OHX","OHX","America/Chicago",36.1904,-86.3157
"KMBT","Murfreesboro Municipal Airport","TN","OHX","OHX","America/Chicago",35.87866,-86.37749
"KGCY","Greeneville-Greene County Municipal Airport","TN","MRX","MRX","America/New_York",36.19601,-82.81099
"KM02","Dickson Municipal Airport","TN","OHX","HPX","America/Chicago",36.1279,-87.4298
"K2M2","Lawrenceburg-Lawrence County Airport","TN","OHX","HTX","America/Chicago",35.23431,-87.25794
"KDRT","Del Rio, Del Rio International Airport","TX","EWX","DFX","America/Chicago",29.37472,-100.92361
"KDLF","Laughlin Air Force Base Auxiliary Airfield","TX","EWX","DFX","America/Chicago",29.36652,-100.78469
"KGDP","Pine Springs, Guadalupe Mountains National Park","TX","MAF","EPZ","America/Chicago",31.83111,-104.80889
"KSJT","San Angelo, Mathis Field","TX","SJT","SJT","America/Chicago",31.35139,-100.49389
"KDHT","Dalhart, Dalhart Municipal Airport","TX","AMA","AMA","America/Chicago",36.02333,-102.54722
"KMRF","Marfa","TX","MAF","MAF","America/Chicago",30.36667,-104.01667
"KMAF","Midland, Midland International Airport","TX","MAF","MAF","America/Chicago",31.94778,-102.20861
"KINK","Wink, Winkler County Airport","TX","MAF","MAF","America/Chicago",31.77972,-103.20139
"KLBB","Lubbock, Lubbock International Airport","TX","LUB","LBB","America/Chicago",33.6675,-101.82139
"KELP","El Paso, El Paso International Airport","TX","EPZ","EPZ","America/Denver",31.81111,-106.37583
"KCDS","Childress, Childress Municipal Airport","TX","LUB","FDR","America/Chicago",34.4275,-100.28333
"KAMA","Amarillo, Amarillo International Airport","TX","AMA","AMA","America/Chicago",35.22,-101.71722
"KBGD","Borger, Hutchinson County Airport","TX","AMA","AMA","America/Chicago",35.695,-101.395
"KFST","Fort Stockton, Fort Stockton-Pecos County Airport","TX","MAF","MAF","America/Chicago",30.91194,-102.91667
"KODO","Odessa, Odessa-Schlemeyer Field","TX","MAF","MAF","America/Chicago",31.92139,-102.39167
"K6R6","Dryden - Terrell County Airport","TX","MAF","DFX","America/Chicago",30.04806,-102.21306
"KHHF","Canadian, Hemphill County Airport","TX","AMA","AMA","America/Chicago",35.9,-100.4
"KPVW","Plainview, Hale County Airport","TX","LUB","LBB","America/Chicago",34.16806,-101.71722
"KSWW","Sweetwater, Avenger Field Airport","TX","SJT","DYX","America/Chicago",32.46722,-100.46639
"K11R","Brenham, Brenham Municipal Airport","TX","HGX","GRK","America/Chicago",30.21889,-96.37417
"K3T5","La Grange, Fayette Regional Air Center Airport","TX","EWX","GRK","America/Chicago",29.90806,-96.95
"KABI","Abilene, Abilene Regional Airport","TX","SJT","DYX","America/Chicago",32.41028,-99.68167
"KACT","Waco, Waco Regional Airport","TX","FWD","GRK","America/Chicago",31.61722,-97.22778
"KADS","Dallas / Addison Airport","TX","FWD","FWS","America/Chicago",32.96667,-96.83333
"KAFW","Fort Worth, Fort Worth Alliance Airport","TX","FWD","FWS","America/Chicago",32.97333,-97.31806
"KALI","Alice, Alice International Airport","TX","CRP","CRP","America/Chicago",27.74111,-98.02694
"KATT","Austin City, Austin Camp Mabry","TX","EWX","GRK","America/Chicago",30.31667,-97.76667
"KAUS","Austin-Bergstrom International Airport","TX","EWX","EWX","America/Chicago",30.18304,-97.67987
"KBAZ","New Braunfels Regional Airport","TX","EWX","EWX","America/Chicago",29.70861,-98.04528
"KBMQ","Burnet, Burnet Municipal Craddock Field","TX","EWX","GRK","America/Chicago",30.74056,-98.23528
"KBPT","Beaumont/Port Arthur Southeast Texas Regional Airport","TX","LCH","LCH","America/Chicago",29.9521,-94.0261
"KBRO","Brownsville, Brownsville / South Padre Island International Airport","TX","BRO","BRO","America/Chicago",25.91417,-97.42306
"KBWD","Brownwood, Brownwood Regional Airport","TX","SJT","DYX","America/Chicago",31.8,-98.95
"KCLL","College Station, Easterwood Field","TX","HGX","GRK","America/Chicago",30.58222,-96.36167
"KCOT","Cotulla, Cotulla-La Salle County Airport","TX","CRP","DFX","America/Chicago",28.45833,-99.22028
"KCRP","Corpus Christi, Corpus Christi International Airport","TX","CRP","CRP","America/Chicago",27.77306,-97.51278
"KCRS","Corsicana, Campbell Field-Corsicana Municipal Airport","TX","FWD","FWS","America/Chicago",32.03111,-96.39889
"KCXO","Conroe, Montgomery County Airport","TX","HGX","HGX","America/Chicago",30.35667,-95.41389
"KDAL","Dallas Love Field","TX","FWD","FWS","America/Chicago",32.85416,-96.85506
"KDFW","Dallas/Fort Worth International Airport","TX","FWD","FWS","America/Chicago",32.89743,-97.02196
"KDTO","Denton Enterprise Airport","TX","FWD","FWS","America/Chicago",33.20505,-97.20061
"KDWH","Houston, Hooks Memorial Airport","TX","HGX","HGX","America/Chicago",30.0675,-95.55611
"KDYS","Abilene, Dyess Air Force Base","TX","SJT","DYX","America/Chicago",32.42,-99.85694
"KEFD","Houston / Ellington","TX","HGX","HGX","America/Chicago",29.6,-95.16667
"KERV","Kerrville, Kerrville Municipal Airport/Louis Schreiner Field","TX","EWX","EWX","America/Chicago",29.96667,-99.08333
"KFTW","Fort Worth, Meacham International Airport","TX","FWD","FWS","America/Chicago",32.82528,-97.36417
"KFWS","Fort Worth Spinks Airport","TX","FWD","FWS","America/Chicago",32.56537,-97.30837
"KGGG","Longview - East Texas Regional Airport","TX","SHV","SHV","America/Chicago",32.39056,-94.71389
"KGKY","Arlington Municipal Airport","TX","FWD","FWS","America/Chicago",32.65829,-97.09509
"KGLE","Gainesville, Gainesville Municipal Airport","TX","FWD","FWS","America/Chicago",33.65139,-97.19694
"KGLS","Galveston, Scholes Field","TX","HGX","HGX","America/Chicago",29.27028,-94.86417
"KGPM","Grand Prairie, Grand Prairie Municipal Airport","TX","FWD","FWS","America/Chicago",32.69861,-97.04667
"KGRK","Fort Hood, Robert Gray AAF Ft Hood","TX","FWD","GRK","America/Chicago",31.06667,-97.81667
"KGTU","Georgetown, Georgetown Municipal Airport","TX","EWX","GRK","America/Chicago",30.68333,-97.68333
"KGVT","Greenville / Majors","TX","FWD","FWS","America/Chicago",33.06667,-96.06667
"KHDO","Hondo, Hondo Municipal Airport","TX","EWX","DFX","America/Chicago",29.35944,-99.17417
"KHLR","Fort Hood, Hood AAF Ft Hood","TX","FWD","GRK","America/Chicago",31.13333,-97.7
"KHOU","Houston, Houston Hobby Airport","TX","HGX","HGX","America/Chicago",29.6375,-95.2825
"KHRL","Harlingen, Rio Grande Valley International Airport","TX","BRO","BRO","America/Chicago",26.22972,-97.65528
"KHYI","San Marcos, San Marcos Municipal Airport","TX","EWX","EWX","America/Chicago",29.89361,-97.86472
"KIAH","Houston Intercontinental Airport","TX","HGX","HGX","America/Chicago",29.9844,-95.36074
"KILE","Killeen, Skylark Field Airport","TX","FWD","GRK","America/Chicago",31.08333,-97.68333
"KJAS","Jasper, Jasper County-Bell Field Airport","TX","LCH","POE","America/Chicago",30.88556,-94.03472
"KJCT","Junction, Kimble County Airport","TX","SJT","SJT","America/Chicago",30.51083,-99.76639
"KLBX","Angleton / Lake Jackson, Brazoria County Airport","TX","HGX","HGX","America/Chicago",29.11536,-95.46323
"KLFK","Lufkin, Angelina County Airport","TX","SHV","SHV","America/Chicago",31.23389,-94.75
"KLRD","Laredo, Laredo International Airport","TX","CRP","CRP","America/Chicago",27.54361,-99.46139
"KLVJ","Houston, Pearland Regional Airport","TX","HGX","HGX","America/Chicago",29.52111,-95.24194
"KMFE","McAllen, Miller International Airport","TX","BRO","BRO","America/Chicago",26.17972,-98.24444
"KMWL","Mineral Wells, Mineral Wells Airport","TX","FWD","FWS","America/Chicago",32.78167,-98.06028
"KNFW","Fort Worth, Naval Air Station","TX","FWD","FWS","America/Chicago",32.76583,-97.43333
"KNGP","Corpus Christi, Corpus Christi Naval Air Station/Truax Field","TX","CRP","CRP","America/Chicago",27.6925,-97.29111
"KNQI","Kingsville, Naval Air Station","TX","CRP","CRP","America/Chicago",27.50306,-97.81167
"KOCH","Nacogdoches, A L Mangham Jr. Regional Airport","TX","SHV","SHV","America/Chicago",31.58333,-94.71667
"KPIL","Port Isabel, Port Isabel-Cameron County Airport","TX","BRO","BRO","America/Chicago",26.15917,-97.3375
"KPRX","Paris / Cox Field","TX","FWD","SHV","America/Chicago",33.63333,-95.45
"KPSX","Palacios Municipal Airport","TX","HGX","HGX","America/Chicago",28.72485,-96.25347
"KPWG","Waco, Mc Gregor Executive Airport","TX","FWD","GRK","America/Chicago",31.48333,-97.31667
"KRBD","Dallas, Redbird Airport","TX","FWD","FWS","America/Chicago",32.67583,-96.86389
"KRKP","Rockport Aransas County Airport","TX","CRP","CRP","America/Chicago",28.08371,-97.04664
"KRND","Randolph Air Force Base","TX","EWX","EWX","America/Chicago",29.53333,-98.28333
"KSAT","San Antonio, San Antonio International Airport","TX","EWX","EWX","America/Chicago",29.53278,-98.46361
"KSEP","Stephenville, Clark Field Municipal Airport","TX","FWD","FWS","America/Chicago",32.21667,-98.18333
"KSGR","Houston, Sugar Land Municipal / Hull Field Airport","TX","HGX","HGX","America/Chicago",29.62222,-95.65667
"KSKF","Kelly Air Force Base","TX","EWX","EWX","America/Chicago",29.38333,-98.58333
"KSPS","Wichita Falls, Sheppard Air Force Base","TX","OUN","FDR","America/Chicago",33.97861,-98.49278
"KSSF","San Antonio, Stinson Municipal Airport","TX","EWX","EWX","America/Chicago",29.33889,-98.47167
"KT82","Fredericksburg, Gillespie County Airport","TX","EWX","EWX","America/Chicago",30.24361,-98.90944
"KTKI","McKinney - McKinney National Airport","TX","FWD","FWS","America/Chicago",33.17778,-96.59028
"KTPL","Temple, Draughon-Miller Central Texas Regional Airport","TX","FWD","GRK","America/Chicago",31.15,-97.4
"KTRL","Terrell, Terrell Municipal Airport","TX","FWD","FWS","America/Chicago",32.71361,-96.26833
"KTYR","Tyler, Tyler Pounds Field","TX","SHV","SHV","America/Chicago",32.35861,-95.40389
"KUTS","Huntsville, Huntsville Municipal Airport","TX","HGX","HGX","America/Chicago",30.74389,-95.58611
"KVCT","Victoria, Victoria Regional Airport","TX","CRP","CRP","America/Chicago",28.8625,-96.92972
"KCOM","COLEMAN","TX","SJT","DYX","America/Chicago",31.84,-99.4
"KAQO","Llano, Llano Municipal Airport","TX","EWX","GRK","America/Chicago",30.78361,-98.66194
"KBKS","Falfurrias, Brooks County Airport","TX","BRO","CRP","America/Chicago",27.20667,-98.12111
"KBPG","Big Spring, Big Spring McMahon-Wrinkle Airport","TX","MAF","MAF","America/Chicago",32.2,-101.51667
"KBYY","Bay City, Bay City Municipal Airport","TX","HGX","HGX","America/Chicago",28.97306,-95.86333
"KCPT","Cleburne, Cleburne Municipal Airport","TX","FWD","FWS","America/Chicago",32.35361,-97.43361
"KDUX","Dumas, Moore County Airport","TX","AMA","AMA","America/Chicago",35.85778,-102.01306
"KE38","Alpine, Alpine-Casparis Municipal Airport","TX","MAF","MAF","America/Chicago",30.38417,-103.68333
"KEBG","Edinburg, Edinburg International Airport","TX","BRO","BRO","America/Chicago",26.44194,-98.12944
"KECU","Rocksprings, Edwards County Airport","TX","EWX","DFX","America/Chicago",29.94667,-100.17361
"KF05","Vernon, Wilbarger County Airport","TX","OUN","FDR","America/Chicago",34.22556,-99.28361
"KGDJ","Granbury, Granbury Municipal Airport","TX","FWD","FWS","America/Chicago",32.44417,-97.81667
"KGNC","Seminole, Gaines County Airport","TX","MAF","MAF","America/Chicago",32.67528,-102.6525
"KGOP","Gatesville, City-County Airport","TX","FWD","GRK","America/Chicago",31.42111,-97.79694
"KGYB","Giddings, Giddings-Lee County Airport","TX","EWX","GRK","America/Chicago",30.16917,-96.98
"KGYI","Sherman/Denison, Grayson County Airport","TX","FWD","FWS","America/Chicago",33.71667,-96.66667
"KHBV","Hebbronville, Jim Hogg County Airport","TX","BRO","CRP","America/Chicago",27.33333,-98.73333
"KHQZ","Mesquite, Mesquite Metro Airport","TX","FWD","FWS","America/Chicago",32.74694,-96.53028
"KINJ","Hillsboro, Hillsboro Municipal Airport","TX","FWD","FWS","America/Chicago",32.08333,-97.09722
"KJDD","Mineola/Quitman, Wood County Airport","TX","SHV","SHV","America/Chicago",32.74194,-95.49639
"KJSO","Jacksonville, Cherokee County Airport","TX","SHV","SHV","America/Chicago",31.86917,-95.21722
"KJWY","Midlothian/Waxahachie, Mid-Way Regional Airport","TX","FWD","FWS","America/Chicago",32.45583,-96.91222
"KJXI","Gilmer, Fox Stephens Field - Gilmer Municipal Airport","TX","SHV","SHV","America/Chicago",32.69889,-94.94861
"KLHB","Hearne, Hearne Municipal Airport","TX","FWD","GRK","America/Chicago",30.87167,-96.62222
"KLNC","Lancaster Airport","TX","FWD","FWS","America/Chicago",32.58323,-96.72091
"KLUD","Decatur, Decatur Municipal Airport","TX","FWD","FWS","America/Chicago",33.25444,-97.58056
"KMDD","Midland, Midland Airpark","TX","MAF","MAF","America/Chicago",32.03639,-102.10083
"KMKN","Comanche, Comanche County-City Airport","TX","FWD","DYX","America/Chicago",31.91667,-98.60028
"KNOG","Orange Grove NALF","TX","CRP","CRP","America/Chicago",27.8947,-98.04251
"KORG","Orange, Orange County Airport","TX","LCH","LCH","America/Chicago",30.06917,-93.80361
"KOSA","Mount Pleasant, Mount Pleasant Regional Airport","TX","SHV","SHV","America/Chicago",33.09528,-94.96139
"KPEQ","Pecos, Pecos Municipal Airport","TX","MAF","MAF","America/Chicago",31.38222,-103.51056
"KPKV","Port Lavaca - Calhoun County Airport","TX","CRP","CRP","America/Chicago",28.65159,-96.68196
"KPPA","Pampa, Perry Lefors Field Airport","TX","AMA","AMA","America/Chicago",35.61278,-100.99611
"KPSN","Palestine, Palestine Municipal Airport","TX","FWD","FWS","America/Chicago",31.77944,-95.70611
"KPYX","Perryton, Perryton Ochiltree County Airport","TX","AMA","AMA","America/Chicago",36.4,-100.73333
"KRPH","Graham, Graham Municipal Airport","TX","FWD","DYX","America/Chicago",33.11,-98.55528
"KSLR","Sulphur Springs, Sulphur Springs Municipal Airport","TX","FWD","FWS","America/Chicago",33.16111,-95.62111
"KSNK","Snyder, Winston Field Airport","TX","MAF","LBB","America/Chicago",32.69333,-100.95028
"KSOA","Sonora, Sonora Municipal Airport","TX","SJT","SJT","America/Chicago",30.58556,-100.64833
"KTXW","Mid Valley Airport","TX","BRO","BRO","America/Chicago",26.17871,-97.97401
"KUVA","Uvalde, Garner Field Airport","TX","EWX","DFX","America/Chicago",29.21111,-99.74333
"KXBP","Bridgeport, Bridgeport Municipal Airport","TX","FWD","FWS","America/Chicago",33.17528,-97.82833
"KARM","Wharton, Wharton Regional Airport","TX","HGX","HGX","America/Chicago",29.25417,-96.15417
"KRAS","Port Aransas, Mustang Beach Airport","TX","CRP","CRP","America/Chicago",27.81167,-97.08861
"KLZZ","Lampasas, Lampasas Airport","TX","FWD","GRK","America/Chicago",31.10611,-98.19583
"KRWV","Caldwell, Caldwell Municipal Airport","TX","HGX","GRK","America/Chicago",30.51528,-96.70389
"KBBD","Brady, Curtis Field Airport","TX","SJT","SJT","America/Chicago",31.17917,-99.32389
"KDKR","Crockett, Houston County Airport","TX","HGX","SHV","America/Chicago",31.30694,-95.40361
"KBEA","Beeville Municipal Airport","TX","CRP","CRP","America/Chicago",28.362,-97.791
"KCNW","Waco-James Connally Airport","TX","FWD","GRK","America/Chicago",31.6378,-97.0741
"KHRX","Hereford Municipal Airport","TX","AMA","AMA","America/Chicago",34.8578,-102.3264
"KPEZ","Pleasanton Municipal Airport","TX","EWX","EWX","America/Chicago",28.9562,-98.5184
"KTFP","Mc Campbell","TX","CRP","CRP","America/Chicago",27.913,-97.2115
"KCWC","Kickapoo Downtown Airport","TX","OUN","FDR","America/Chicago",33.8606,-98.4904
"KTME","Houston Executive Airport","TX","HGX","HGX","America/Chicago",29.80717,-95.89791
"KMNZ","Hamilton Municipal Airport","TX","FWD","GRK","America/Chicago",31.6659,-98.1486
"KBKD","Stephens County Airport","TX","FWD","DYX","America/Chicago",32.719,-98.891
"KRFI","Rusk County Airport","TX","SHV","SHV","America/Chicago",32.1417,-94.8517
"KAPY","Zapata, TX","TX","BRO","CRP","America/Chicago",26.969,-99.249
"K6R3","Cleveland","TX","HGX","HGX","America/Chicago",30.3567,-95.0083
"KDZB","Horseshoe Bay Resort Airpark","TX","EWX","GRK","America/Chicago",30.5271,-98.3588
"KRYW","Lago Vista TX, Rusty Allen Airport","TX","EWX","GRK","America/Chicago",30.4967,-97.9659
"KEDC","Austin Executive Airport","TX","EWX","GRK","America/Chicago",30.3925,-97.5621
"KBQX","BRAZOS 451 OIL PLATFORM","TX","HGX","HGX","US/Central",28.5,-95.72
"KGUL","GUNNISON OIL PLATFORM","TX","null","null","US/Central",27.3,-93.53
"KOZA","Ozona Municipal Airport","TX","SJT","SJT","America/Chicago",30.7353,-101.203
"KASL","Marshall","TX","SHV","SHV","America/Chicago",32.5205,-94.3078
"K0F2","Bowie Municipal Airport","TX","FWD","FWS","America/Chicago",33.6017,-97.7756
"KBPC","Mesa Vista Ranch AP","TX","AMA","AMA","America/Chicago",35.889,-101.03
"KVAF","East Breaks 643/Boomvang Spar","TX","null","null","US/Central",27.354,-94.625
"KHHV","Alaminos Canyon 25/H-D (ExxonMobil)","TX","null","null","US/Central",26.939,-94.689
"KAXH","Houston Southwest Airport","TX","HGX","HGX","America/Chicago",29.50613,-95.47692
"KMCJ","John Dunn Helistop","TX","HGX","HGX","America/Chicago",29.714,-95.395
